9.296746, 11.186015
9.350912, 11.218189
9.379036, 11.286014
9.447785, 11.346014
9.444661, 11.37297
9.519659, 11.403405
9.51341, 11.467752
9.669657, 11.564273
9.600908, 11.592099
9.700907, 11.651229
9.71549, 11.681664
9.686324, 11.714707
9.783198, 11.746881
9.748823, 11.777315
9.82278, 11.806011
9.815489, 11.835576
9.865488, 11.86775
9.894654, 11.956445
10.001944, 12.001662
9.959237, 12.027749
10.019653, 12.086009
10.063402, 12.151226
10.110276, 12.219052
10.191525, 12.274704
10.190483, 12.304269
10.247774, 12.335573
10.190483, 12.367746
10.263399, 12.394703
10.263399, 12.418181
10.311315, 12.43992
10.305065, 12.464268
10.368606, 12.491224
10.386314, 12.547745
10.432147, 12.610354
10.469646, 12.644266
10.491521, 12.704266
10.546729, 12.732961
10.57902, 12.829483
10.625894, 12.856439
10.629019, 12.879917
10.712351, 12.958177
10.723809, 12.987742
10.7686, 13.019047
10.804017, 13.116437
10.826933, 13.145133
10.890474, 13.172089
10.891515, 13.199915
10.920682, 13.231219
10.927973, 13.263393
10.972764, 13.292088
10.941515, 13.315566
11.043597, 13.337305
11.009222, 13.359914
11.054013, 13.386001
11.046722, 13.413827
11.106096, 13.442522
11.095679, 13.472957
11.15297, 13.50513
11.167553, 13.572087
11.302968, 13.694694
11.241511, 13.727738
11.331093, 13.779911
11.3738, 13.80165
11.369634, 13.825998
11.459216, 13.853824
11.407133, 13.882519
11.504007, 13.912954
11.476924, 13.945997
11.515465, 14.012953
11.577964, 14.043388
11.555048, 14.071214
11.631088, 14.09904
11.616505, 14.129474
11.639422, 14.161648
11.62588, 14.191213
11.668588, 14.239039
11.765462, 14.261647
11.714421, 14.286864
11.73942, 14.31469
11.788378, 14.343386
11.78317, 14.372951
11.794628, 14.405125
11.854002, 14.439037
11.85921, 14.47295
11.960251, 14.563384
11.967542, 14.597297
11.993584, 14.63121
11.965459, 14.659906
12.055041, 14.683384
12.059208, 14.705123
12.046708, 14.72947
12.10504, 14.756427
12.11129, 14.784253
12.198789, 14.877295
12.168581, 14.909469
12.240455, 14.940773
12.217539, 14.968599
12.294621, 15.02599
12.317537, 15.089468
12.37587, 15.116424
12.360245, 15.139033
12.437327, 15.185989
12.445661, 15.212945
12.434202, 15.240771
12.511285, 15.269467
12.506076, 15.299901
12.543576, 15.332945
12.522743, 15.367727
12.649824, 15.46077
12.631075, 15.493813
12.69149, 15.527726
12.686282, 15.558161
12.749823, 15.582508
12.70399, 15.604247
12.791489, 15.626856
12.736282, 15.652943
12.807114, 15.681638
12.815447, 15.710334
12.894613, 15.808594
12.900863, 15.840768
13.002944, 15.923376
13.025861, 15.985114
13.007111, 16.012071
13.076902, 16.035549
13.077943, 16.058157
13.126901, 16.083375
13.130026, 16.11294
13.1894, 16.143374
13.143568, 16.175548
13.242525, 16.207722
13.181067, 16.241635
13.246691, 16.275547
13.284191, 16.334677
13.308149, 16.362503
13.375856, 16.392938
13.350856, 16.425112
13.362315, 16.454677
13.425855, 16.479894
13.413355, 16.501633
13.70606, 16.88163
13.708143, 16.912065
13.725851, 16.938152
13.787309, 16.96076
13.774809, 16.984238
13.78835, 17.011195
13.846683, 17.03989
13.817516, 17.069455
13.898765, 17.09989
13.877932, 17.133803
13.907099, 17.169455
13.893557, 17.203367
14.006056, 17.233802
13.967514, 17.263367
14.043555, 17.294671
14.032097, 17.360758
14.116471, 17.407714
14.098763, 17.429453
14.167512, 17.453801
14.155012, 17.479887
14.168553, 17.507713
14.242511, 17.567713
14.220636, 17.599887
14.272718, 17.63206
14.259177, 17.661625
14.341468, 17.689451
14.326884, 17.716408
14.351884, 17.746842
14.356051, 17.779016
14.403967, 17.80945
14.366467, 17.835537
14.447716, 17.859015
14.455008, 17.881624
14.510215, 17.90858
14.464382, 17.938145
14.552923, 17.969449
14.534173, 18.000754
14.584173, 18.034666
14.590422, 18.069449
14.643547, 18.132927
14.681046, 18.159883
14.703963, 18.253795
14.817503, 18.325969
14.802919, 18.349447
14.838336, 18.375534
14.846669, 18.40336
