theta_rad,theta_over_pi,t_over_R_vol_low,t_over_R_vol_mid,t_over_R_vol_high
5.188922697502242,1.651685393258427,0.013893683601266575,0.01121890620035178,0.012337256266822591
5.224221491362802,1.6629213483146068,0.014016435958067829,0.011228887048287487,0.012301529196626524
5.259520285223362,1.6741573033707866,0.014157489866048195,0.010697452626199236,0.012245896566958087
5.294819079083921,1.6853932584269664,0.014450671669618812,0.010731836312398853,0.012243796824619032
5.330117872944481,1.6966292134831462,0.014442877189713698,0.01056064438607542,0.012242088955458712
5.36541666680504,1.707865168539326,0.014182574406909468,0.010434819036696213,0.012160372237274697
5.400715460665599,1.7191011235955054,0.014240507111046078,0.010910474984531605,0.012142872744648772
5.4360142545261585,1.7303370786516852,0.014223312192367879,0.010869207459703345,0.012462702284447477
5.471313048386718,1.741573033707865,0.014034325839844472,0.011060728532594696,0.0133230303113797
5.506611842247278,1.7528089887640448,0.014128739449843445,0.011512756332890768,0.014597024879423902
5.541910636107837,1.7640449438202246,0.014160982642429945,0.013080256464413008,0.01642225464742136
5.577209429968397,1.7752808988764044,0.01420361718357833,0.01453754891726513,0.01808309741519936
5.612508223828956,1.7865168539325842,0.014692884221878411,0.01579590747957429,0.019510234677331508
5.647807017689516,1.797752808988764,0.014910198403824132,0.017386384483757348,0.02075171464215477
5.683105811550075,1.8089887640449438,0.01500385681743474,0.017520614853837962,0.02123661353979867
5.718404605410635,1.8202247191011236,0.015524143086726219,0.018021241023485353,0.02136653957219769
5.753703399271194,1.8314606741573032,0.015596702387039167,0.018528795266908933,0.02104429732055142
5.789002193131753,1.842696629213483,0.0160447368186674,0.017525767372961555,0.019680000194365464
