V_norm,p_norm_mean,p_norm_std
0.0025007814308909797,0.30454664023722317,0.030914516103948842
0.002515667034646283,0.30177766536327894,0.028877512673156074
0.0025305526384015865,0.30344756375636134,0.03143879613644929
0.00254543824215689,0.30344756375636134,0.03143879613644929
0.0025603238459121934,0.3038846448965989,0.03215186951980194
0.002575209449667497,0.3036939626529424,0.03550489017844701
0.0025900950534228,0.303219472596762,0.03570693768421466
0.002604980657178104,0.30223325022401476,0.03436573023017087
0.002619866260933407,0.3014511982053329,0.03328606562676543
0.0026347518646887107,0.3071204450623897,0.03233292436267325
0.0026496374684440143,0.3076588480243119,0.033195622116802596
0.0026645230721993175,0.30897810793735264,0.032026248174653965
0.002679408675954621,0.30765398429901447,0.031813320366751344
0.0026942942797099243,0.3085129335385304,0.029955651476891245
0.002709179883465228,0.3130625788090717,0.02998122635331753
0.002724065487220531,0.31408059690315926,0.028631536270891978
0.002738951090975835,0.3132601602593276,0.02862892267101574
0.0027538366947311385,0.3268371624494158,0.02613429583901432
0.0027687222984864417,0.3274039503686743,0.02693244372920265
0.0027836079022417453,0.32751101821064293,0.026987662091043616
0.0027984935059970485,0.32777550825689367,0.027297598732316245
0.002813379109752352,0.33308428449012856,0.02642275920926389
0.0028282647135076553,0.3314506424713202,0.03124074455145982
0.002843150317262959,0.3336244810046047,0.03251523596043533
0.0028580359210182626,0.34170307037362707,0.03349781026575897
0.002872921524773566,0.34857131267539493,0.04274029448140234
0.0028878071285288695,0.3520448019280593,0.04215731047137987
0.0029026927322841727,0.3567606788207874,0.03869339628616347
0.0029175783360394763,0.3576536334319666,0.03736318007946221
0.0029324639397947795,0.35898975801285476,0.034743888330557415
0.002947349543550083,0.3579261511246954,0.03550752972573705
0.0029622351473053863,0.3573494336341019,0.03604531848585428
0.00297712075106069,0.3593457991851304,0.03881378242634956
0.0029920063548159936,0.35935060497611554,0.03269872773014408
0.003006891958571297,0.359946661823906,0.033509452032311315
0.0030217775623266004,0.35989129706406797,0.033667871494495454
0.0030366631660819036,0.36238469488703334,0.028638002841843507
0.0030515487698372073,0.36185746413639386,0.028618095763776885
0.0030664343735925105,0.36860655922041513,0.0388155415457582
0.003081319977347814,0.37520567055416976,0.04980525352627088
0.0030962055811031178,0.3631551922988212,0.03519996252478122
0.003111091184858421,0.36811336735151423,0.03930093293052231
0.0031259767886137246,0.3784644205008843,0.04876726333769722
0.003140862392369028,0.38066062996523,0.04472168935151134
0.0031557479961243314,0.3807311356358091,0.04731556350207487
0.0031706335998796346,0.3839611614487229,0.04304401292928138
0.0031855192036349383,0.38939552625808016,0.042542997157675407
0.003200404807390242,0.38843035294543177,0.042966726083601754
0.003215290411145545,0.39497403331446684,0.03838684114498411
0.0032301760149008488,0.3952803791036725,0.03819272183647832
0.003245061618656152,0.39626597101915223,0.037598435399710514
0.0032599472224114556,0.3977350244256324,0.039680144130702866
0.003274832826166759,0.397318390493471,0.037941879714884774
0.0032897184299220624,0.39898670497989785,0.036316238854719
0.003304604033677366,0.39840468718659433,0.03687436446904875
0.0033194896374326693,0.3996783967469993,0.036917216924568744
0.003334375241187973,0.4034988863138465,0.03306331816611181
0.003349260844943276,0.4061573746754273,0.032190355965727044
0.0033641464486985797,0.4092549379608719,0.03255973679170578
0.003379032052453883,0.40977240470400234,0.03606935465911323
0.0033939176562091866,0.41219462468661483,0.03464807354461903
0.0034088032599644902,0.41395744495875947,0.03488322155073576
0.0034236888637197934,0.41504028466814874,0.03641458815363034
0.003438574467475097,0.4125412878601295,0.034389817536965406
0.0034534600712304003,0.4115651311939095,0.035129671814010104
0.003468345674985704,0.4123366961607777,0.038369516843575924
0.003483231278741007,0.41153302281494336,0.03956760400836715
0.0034981168824963107,0.413072791712048,0.03982184600769804
0.0035130024862516144,0.4134804796169549,0.04218565026643587
0.0035278880900069176,0.4185043403698812,0.03873249187116815
0.003542773693762221,0.41724040016492786,0.039827367657220565
0.0035576592975175244,0.41724040016492786,0.039827367657220565
0.003572544901272828,0.4162913311204832,0.038495689483845824
0.0035874305050281313,0.4167252457592801,0.0364123651504177
0.003602316108783435,0.41724040016492786,0.036045318485814035
0.0036172017125387385,0.41679859631270544,0.038684676150283016
0.0036320873162940417,0.4233237030406169,0.0401816074850239
0.0036469729200493454,0.4301542382343031,0.041140878202242506
0.0036618585238046486,0.4302660451580487,0.04129788041257223
0.003676744127559952,0.4270962838382392,0.030966696908057607
0.0036916297313152554,0.43295036837091566,0.028618585445928792
0.003706515335070559,0.4307063040695147,0.023110181027285227
0.0037214009388258627,0.4417907091522913,0.03337644221551294
0.003736286542581166,0.4431104786495535,0.03559714986104838
0.0037511721463364695,0.443452653596449,0.038031372019554685
